length,mfe,loops,loop_length,gc,loop_gc,stem_length,longest_stem,bulges,longest_bulge,bulges_symmetric,bulges_asymmetric,stem_mismatches,A(((,A((.,A(..,A(.(,A.((,A.(.,A..(,A...,G(((,G((.,G(..,G(.(,G.((,G.(.,G..(,G...,T(((,T((.,T(..,T(.(,T.((,T.(.,T..(,T...,C(((,C((.,C(..,C(.(,C.((,C.(.,C..(,C...
58,-15.399999618530273,1,5,37.93103448275862,80.0,18,10,2,2,1,1,12,4,0,1,0,0,0,0,1,2,1,0,0,0,0,1,1,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1
61,-20.5,1,6,37.704918032786885,50.0,23,10,2,2,2,0,18,3,1,0,0,0,0,1,1,2,1,1,0,0,0,0,0,4,1,0,0,0,0,0,0,2,0,0,1,1,0,1,0
61,-20.5,1,6,37.704918032786885,50.0,23,10,2,2,2,0,18,3,1,0,0,0,0,1,1,2,1,1,0,0,0,0,0,4,1,0,0,0,0,0,0,2,0,0,1,1,0,1,0
59,-16.700000762939453,1,8,32.20338983050847,37.5,19,16,1,6,0,1,17,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,2,0,0,1,0,1,0,1,1
47,-12.800000190734863,1,15,38.297872340425535,46.666666666666664,15,15,0,0,0,0,13,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
90,-28.299999237060547,1,3,58.88888888888889,0.0,23,6,5,4,2,3,15,1,0,2,0,0,0,2,0,4,2,0,0,1,0,0,3,1,2,1,0,1,0,1,1,1,0,1,0,3,0,0,3
52,-26.399999618530273,1,6,30.76923076923077,33.33333333333333,21,18,1,1,1,0,18,3,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
57,-28.799999237060547,1,6,42.10526315789473,50.0,23,17,2,1,2,0,20,4,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,4,1,0,0,0,1,0,1,3,0,1,0,0,0,0,0
57,-23.899999618530273,1,8,28.07017543859649,25.0,22,22,0,0,0,0,17,5,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
66,-16.200000762939453,1,5,31.818181818181817,0.0,20,9,2,6,1,1,16,4,0,1,0,1,0,0,3,1,0,0,0,1,0,0,1,4,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0
59,-21.399999618530273,1,8,37.28813559322034,62.5,22,12,2,2,2,0,17,3,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,6,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
60,-25.899999618530273,1,10,28.333333333333332,20.0,23,16,1,2,0,1,20,5,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,3,0,1,0,0,0,0,0,3,0,0,0,1,0,1,0
59,-22.200000762939453,1,8,55.932203389830505,12.5,19,6,4,1,4,0,17,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,2,0,0,2,0,0,1,1,2,3,1,0,0,1,0,0
58,-11.300000190734863,1,3,34.48275862068966,33.33333333333333,21,9,4,5,2,2,17,2,0,1,0,3,0,0,0,0,1,0,1,3,0,0,1,3,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0
53,-24.799999237060547,1,14,66.0377358490566,64.28571428571429,16,8,1,2,0,1,13,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,2,0,1,3
59,-19.899999618530273,1,9,45.76271186440678,33.33333333333333,19,9,3,3,0,3,18,2,0,2,1,0,0,1,1,1,0,0,0,0,0,1,1,4,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0
60,-27.799999237060547,1,10,53.333333333333336,40.0,20,7,3,1,2,1,15,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,3,1,0,1,2,0,0,1,2,1,0,1,1,0,0,1
58,-28.299999237060547,1,12,24.137931034482758,16.666666666666664,22,22,0,0,0,0,15,3,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,8,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60,-22.0,1,3,41.66666666666667,0.0,21,7,3,3,2,1,16,3,0,0,1,0,0,0,0,2,2,0,0,0,0,0,1,4,0,0,1,2,0,0,2,1,0,0,0,0,0,0,1
61,-11.899999618530273,1,12,32.78688524590164,33.33333333333333,20,7,4,1,4,0,15,3,1,0,2,0,0,0,2,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,1,1,0,2,0,0,0,2
54,-33.599998474121094,1,6,61.111111111111114,66.66666666666666,20,14,1,1,1,0,14,4,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,1,0,1,0,0,0,1
60,-15.399999618530273,1,12,36.666666666666664,33.33333333333333,16,8,2,1,2,0,12,3,0,1,0,2,0,0,2,0,0,0,0,2,0,0,1,2,0,1,0,0,0,0,3,1,0,0,2,0,0,0,0
60,-16.700000762939453,1,14,33.33333333333333,35.714285714285715,20,8,2,1,2,0,15,4,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,3,1,0,0,1,0,0,2,1,0,1,0,1,0,0,1
61,-19.600000381469727,1,13,39.34426229508197,38.46153846153847,21,19,1,3,0,1,19,3,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,5,0,1,0,0,0,1,1,1,0,0,0,1,0,0,2
60,-21.399999618530273,1,8,41.66666666666667,50.0,21,8,4,2,2,2,18,3,2,0,0,0,0,0,1,2,0,1,1,0,0,0,0,2,0,0,0,2,0,1,0,2,1,1,0,0,0,0,1
57,-18.100000381469727,1,4,33.33333333333333,50.0,20,8,2,4,2,0,18,3,1,1,0,1,0,1,0,3,0,1,0,0,0,0,0,3,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0
60,-24.700000762939453,1,8,40.0,37.5,23,14,2,1,2,0,19,3,0,0,0,1,0,0,1,3,0,1,0,0,0,0,0,5,0,0,0,2,0,0,1,1,0,1,0,1,0,0,0
58,-14.100000381469727,1,13,31.03448275862069,23.076923076923077,21,16,1,1,0,1,16,3,1,0,0,0,0,0,2,2,0,0,0,1,0,0,0,6,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0
54,-19.799999237060547,1,4,27.77777777777778,50.0,22,13,2,1,2,0,15,6,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
53,-20.399999618530273,1,9,30.18867924528302,11.11111111111111,19,10,2,1,2,0,13,5,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
58,-19.399999618530273,1,11,34.48275862068966,18.181818181818183,19,8,2,2,2,0,15,3,0,1,0,0,0,0,1,3,0,0,1,0,0,0,1,3,0,2,0,0,0,0,1,1,1,1,0,0,0,0,0
56,-16.200000762939453,1,12,32.142857142857146,33.33333333333333,19,9,2,2,2,0,12,4,0,0,1,1,0,0,0,1,0,2,0,1,0,0,0,3,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1
60,-25.0,1,8,31.666666666666664,25.0,22,22,0,0,0,0,19,3,0,1,0,0,0,0,2,3,0,0,0,0,0,0,1,6,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0
62,-21.5,1,7,48.38709677419355,28.57142857142857,21,6,5,2,2,3,16,3,1,0,0,1,0,0,2,1,1,0,0,1,1,0,0,3,0,1,0,2,0,0,0,1,2,0,0,0,0,0,0
59,-31.899999618530273,1,9,47.45762711864407,44.44444444444444,22,11,2,1,2,0,15,3,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,4,1,0,0,0,0,0,0,2,1,0,0,0,0,0,2
50,-28.299999237060547,1,7,46.0,28.57142857142857,19,11,1,1,1,0,14,2,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,5,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1
60,-21.700000762939453,1,4,36.666666666666664,50.0,24,10,2,2,1,1,20,3,0,1,0,1,0,0,1,3,0,0,0,0,0,0,0,4,1,1,1,2,0,0,0,2,0,0,0,0,0,0,0
58,-22.0,1,5,32.758620689655174,20.0,23,16,2,1,2,0,17,4,1,0,1,2,0,0,0,1,0,0,1,0,0,0,0,4,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0
58,-17.0,1,4,34.48275862068966,25.0,23,7,4,2,1,3,16,2,1,0,0,0,0,0,0,2,1,0,1,0,1,0,0,4,2,0,0,1,0,0,0,3,0,0,0,0,0,0,1
89,-21.5,1,7,48.31460674157304,42.857142857142854,24,11,4,5,1,3,17,2,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,2,1,0,0,1,0,1,0,4,2,1,0,0,0,0,5
59,-27.299999237060547,1,9,49.152542372881356,33.33333333333333,19,13,2,1,2,0,16,3,0,0,0,1,0,0,1,2,2,0,0,0,0,0,1,2,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0
60,-20.299999237060547,1,3,40.0,66.66666666666666,24,18,2,3,1,1,22,2,0,1,0,1,0,0,1,3,1,1,0,0,0,0,0,6,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
63,-18.299999237060547,1,15,36.507936507936506,33.33333333333333,21,8,3,1,1,2,17,2,1,0,0,0,0,0,3,2,3,1,0,0,0,0,1,3,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0
58,-20.5,1,6,31.03448275862069,50.0,24,21,1,1,0,1,18,3,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
59,-25.600000381469727,1,6,44.06779661016949,16.666666666666664,20,8,3,3,2,1,17,2,0,0,1,1,0,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,1,1,0,1,1,0
61,-18.399999618530273,1,8,50.81967213114754,50.0,21,6,5,1,4,1,15,0,2,0,3,1,0,0,0,1,0,0,1,1,0,0,1,2,0,1,0,0,0,0,1,4,2,0,0,0,0,0,0
60,-29.899999618530273,1,12,60.0,50.0,19,8,2,1,0,2,15,1,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,5,1,0,1,0,0,0,2
69,-24.700000762939453,1,6,37.68115942028986,16.666666666666664,26,16,4,2,3,1,24,5,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,5,1,1,0,1,1,0,0,2,0,1,2,0,0,0,0
56,-29.299999237060547,1,7,39.285714285714285,0.0,19,13,1,2,0,1,18,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,0,0,1,0,0,1,1,2,1,0,0,0,0,0,1
57,-29.700000762939453,1,6,38.59649122807017,33.33333333333333,23,14,2,1,2,0,18,4,0,0,0,1,0,0,0,2,1,1,0,1,0,0,0,4,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0
52,-40.20000076293945,1,5,67.3076923076923,40.0,21,15,2,1,1,1,12,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,3,0,1,1,0,0,1,0,2,0,0,0,1,0,0,1
59,-19.799999237060547,1,4,28.8135593220339,50.0,23,8,3,2,2,1,17,4,1,0,2,0,0,2,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
59,-34.099998474121094,1,16,37.28813559322034,12.5,20,20,0,0,0,0,16,3,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0
59,-35.29999923706055,1,3,37.28813559322034,33.33333333333333,25,20,1,3,0,1,19,5,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,5,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0
61,-29.200000762939453,1,7,40.98360655737705,28.57142857142857,23,12,2,3,1,1,20,3,1,0,1,1,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,2,0,1,0,1,0,0,0
76,-40.79999923706055,1,5,42.10526315789473,20.0,29,14,4,3,3,1,18,6,0,0,2,0,0,0,0,4,0,0,0,2,0,0,0,3,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1
52,-37.900001525878906,1,7,44.230769230769226,28.57142857142857,21,21,0,0,0,0,18,3,0,1,0,0,0,1,0,3,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1
61,-19.5,1,12,42.62295081967213,25.0,21,9,3,1,1,2,18,3,0,0,0,1,0,1,2,3,0,1,0,1,0,0,0,3,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0
62,-29.200000762939453,1,8,38.70967741935484,25.0,24,17,2,2,0,2,23,3,1,0,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,5,0,0,0,0,0,0,1
58,-23.0,1,14,37.93103448275862,42.857142857142854,21,21,0,0,0,0,17,4,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,5,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1
63,-34.5,1,11,63.49206349206349,54.54545454545454,22,12,3,1,1,2,16,2,0,0,0,0,0,0,2,4,2,0,1,0,0,0,2,3,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0
59,-25.299999237060547,1,6,32.20338983050847,50.0,24,12,1,1,1,0,19,5,0,1,0,0,0,0,0,3,0,0,1,1,0,0,0,4,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
61,-31.799999237060547,1,10,29.508196721311474,30.0,24,24,0,0,0,0,21,5,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,4,0,0,0,1,0,0,1,3,0,0,0,0,0,0,1
69,-22.600000381469727,1,4,37.68115942028986,50.0,26,9,4,2,3,1,21,2,2,2,0,1,0,0,0,1,0,0,0,1,0,1,0,5,0,1,0,1,0,0,0,4,0,0,0,0,0,2,0
60,-42.099998474121094,1,4,40.0,0.0,27,25,1,1,0,1,23,5,1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
56,-35.0,1,6,64.28571428571429,50.0,21,7,4,1,2,2,17,1,0,0,1,0,1,0,0,3,0,0,0,2,0,0,0,3,0,0,1,0,0,0,1,2,1,1,0,1,0,0,0
59,-30.899999618530273,1,9,62.71186440677966,55.55555555555556,21,7,3,2,0,3,17,2,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,2,0,0,1,0,0,2
52,-34.70000076293945,1,5,57.692307692307686,40.0,20,10,2,1,1,1,15,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,3,0,0,0,2,0,1,1
59,-16.600000381469727,1,4,33.89830508474576,50.0,22,8,4,1,1,3,16,1,0,0,0,2,0,0,0,3,1,0,1,1,1,0,0,3,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0
61,-26.799999237060547,1,5,29.508196721311474,60.0,26,23,1,1,1,0,19,6,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,2,1,0,0,0,0,1,1
60,-20.799999237060547,1,4,33.33333333333333,50.0,23,11,2,3,1,1,18,6,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,6,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
65,-40.599998474121094,1,4,52.307692307692314,50.0,26,20,3,2,2,1,22,5,1,0,0,0,0,0,0,4,2,1,0,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
64,-30.700000762939453,1,4,57.8125,50.0,23,9,3,3,0,3,20,2,0,3,1,0,0,3,0,8,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,-16.399999618530273,1,4,32.20338983050847,25.0,22,11,1,1,1,0,17,3,2,0,0,0,0,0,1,3,1,0,0,0,0,0,0,6,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
56,-20.700000762939453,1,13,32.142857142857146,38.46153846153847,20,13,1,1,1,0,17,3,0,0,0,0,0,0,1,3,0,0,0,1,0,0,2,4,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
59,-27.600000381469727,1,8,30.508474576271187,37.5,24,24,0,0,0,0,19,7,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
56,-36.900001525878906,1,3,73.21428571428571,66.66666666666666,21,9,3,2,1,2,17,2,0,0,0,0,0,0,0,2,1,2,0,5,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0
52,-32.400001525878906,1,6,73.07692307692307,50.0,19,6,3,2,2,1,15,0,0,0,0,0,0,1,1,4,2,1,0,1,0,0,0,3,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
62,-19.299999237060547,1,6,35.483870967741936,33.33333333333333,21,10,3,3,2,1,15,3,0,0,1,1,0,1,1,2,0,0,0,1,0,0,1,4,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0
56,-13.800000190734863,1,4,32.142857142857146,50.0,21,8,4,2,4,0,16,3,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
59,-19.100000381469727,1,4,33.89830508474576,75.0,23,14,2,2,2,0,18,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,6,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
64,-28.399999618530273,1,11,39.0625,27.27272727272727,22,16,2,2,2,0,20,2,0,0,0,0,0,0,1,3,2,0,0,1,1,0,1,2,0,0,0,0,0,0,1,3,1,0,0,2,1,0,0
59,-18.0,1,6,33.89830508474576,66.66666666666666,23,10,2,1,2,0,18,4,1,0,1,1,0,0,0,2,1,0,0,0,0,0,0,5,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
61,-39.599998474121094,1,3,32.78688524590164,33.33333333333333,28,25,1,1,0,1,27,5,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,5,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0
61,-23.0,1,9,37.704918032786885,22.22222222222222,19,10,3,2,1,2,17,1,2,1,1,1,0,1,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,2,1,3,0,0,0,0,0,0,1
59,-22.299999237060547,1,8,44.06779661016949,50.0,22,12,2,2,1,1,18,3,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,4,1,0,0,1,0,0,1,2,0,0,1,1,0,0,1
57,-19.0,1,12,31.57894736842105,33.33333333333333,20,10,1,1,1,0,17,4,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,1,0,0,1,0,0,0,2
57,-25.600000381469727,1,8,26.31578947368421,25.0,21,17,1,1,0,1,17,4,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,4,1,0,1,0,0,1,2,1,0,0,0,0,0,0,0
58,-22.700000762939453,1,4,48.275862068965516,50.0,22,8,4,2,1,3,21,3,1,0,1,0,0,0,1,1,0,0,0,2,0,0,0,3,3,0,0,2,0,0,0,1,0,0,1,0,0,0,0
57,-18.5,1,8,29.82456140350877,25.0,20,10,2,2,2,0,14,3,1,0,2,0,0,0,1,1,0,0,0,2,0,0,1,3,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0
60,-17.899999618530273,1,4,33.33333333333333,50.0,22,13,2,2,2,0,17,3,2,1,0,1,0,0,0,3,0,0,0,1,0,0,1,4,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
59,-22.799999237060547,1,6,32.20338983050847,50.0,24,16,1,1,1,0,17,5,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,4,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
60,-17.700000762939453,1,8,33.33333333333333,25.0,21,12,2,3,1,1,15,2,1,0,1,1,0,0,1,2,0,0,1,0,0,0,0,4,1,0,0,1,0,0,2,1,1,0,0,0,0,1,0
56,-18.600000381469727,1,10,30.357142857142854,30.0,20,9,2,1,2,0,17,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0
59,-18.899999618530273,1,6,32.20338983050847,33.33333333333333,22,10,2,2,1,1,21,2,1,2,0,1,0,0,1,2,1,1,0,0,0,0,0,4,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
76,-39.29999923706055,1,7,65.78947368421053,71.42857142857143,27,6,5,2,3,2,19,2,0,1,1,0,0,2,0,4,2,0,1,0,0,1,0,2,0,0,0,0,0,0,1,4,0,2,0,2,0,0,0
